MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.3667,24.0,4.881782988178295,1.0406976744186047,1704.0,2.811881188118812,33.68,-118.47,1.846
3.4115,11.0,4.151458137347131,1.0359589041095891,4818.0,4.532455315145814,37.6,-122.44,1.784
5.3668,35.0,5.193548387096774,1.0099255583126552,1755.0,3.354838709677419,34.03,-117.76,4.056
3.4801,25.0,5.923503325942351,1.0222841225626742,1310.0,2.917633410672854,32.83,-116.91,0.804
4.0767,5.0,5.460474308300396,1.0889328063241106,3207.0,3.16897233201581,38.03,-121.98,1.674
1.23,47.0,5.36734693877551,1.0081632653061223,785.0,3.204081632653061,34.03,-118.31,1.42
3.0875,34.0,5.680890538033395,1.1057513914656771,1970.0,2.3432282003710574,33.87,-117.09,1.465
3.8201,14.0,4.646983311938382,1.0461538461538462,2294.0,4.070603337612323,37.69,-119.19,0.981
3.4801,5.0,3.974609375,1.0420080321285141,3207.0,2.6373626373626373,34.04,-118.27,0.458
3.5417,32.0,4.537074148296593,1.042212518195051,1970.0,3.826196473551637,33.73,-118.3,2.718
5.5563,17.0,6.771498771498772,1.1058344640434192,2734.0,3.341874578556979,34.46,-118.5,2.027
3.4193,31.0,5.251482799525504,1.1948356807511735,863.0,3.977154724818276,37.8,-122.35,1.6
6.6073,24.0,6.771498771498772,1.1093585699263933,2734.0,3.3587223587223587,34.29,-117.61,1.587
1.3953,26.0,5.267175572519084,1.020979020979021,1011.0,2.581818181818182,34.08,-118.36,0.713
3.4679,18.0,3.8483935742971886,1.0602409638554218,2192.0,2.200803212851405,37.77,-122.28,2.197
7.1108,22.0,6.335051546391752,1.0950226244343892,707.0,3.644329896907216,33.9,-118.37,2.819
1.7016,34.0,3.83011583011583,1.0950226244343892,3171.0,2.8262548262548264,37.75,-120.4,0.894
3.4801,24.0,4.696308724832215,1.0493273542600896,1891.0,2.82660687593423,34.2,-117.62,2.819
3.4286,41.0,3.814946619217082,1.0794044665012408,866.0,2.7793594306049823,37.75,-120.4,0.894
3.5417,29.0,5.1525,1.0493273542600896,674.0,2.851851851851852,40.86,-124.06,0.85
3.4801,38.0,5.826196473551637,1.0483271375464684,954.0,2.403022670025189,37.75,-122.7,1.281
1.3379,26.0,3.9716981132075473,1.1334586466165413,1938.0,2.858490566037736,34.11,-120.85,1.338
2.7451,28.0,4.061594202898551,1.0687397708674304,2240.0,3.762645914396887,38.03,-121.95,0.725
3.0917,38.0,6.059139784946237,1.010752688172043,530.0,2.849462365591398,37.73,-121.13,2.394
3.65,31.0,5.658008658008658,1.0606060606060606,2158.0,3.255411255411256,32.84,-117.2,0.658
3.4801,24.0,4.962825278810409,1.0483271375464684,1011.0,3.247364312267658,38.08,-121.98,0.477
3.5962,30.0,5.45136186770428,1.1361867704280155,1565.0,3.762645914396887,34.04,-118.12,2.556
3.9063,34.0,4.3720136518771335,1.0136518771331058,381.0,2.851851851851877,37.77,-122.45,2.394
3.9336,25.0,4.192200557103064,1.0222841225626742,781.0,3.877437325905293,34.04,-118.02,1.798
3.4193,19.0,4.646983311938382,1.1986062717770034,1970.0,3.3310104529616726,34.2,-118.23,1.869
2.7457,29.0,5.632727272727273,1.0944444444444446,863.0,3.138181818181818,38.16,-122.41,0.815
3.3409,18.0,4.646983311938382,0.926829268292683,3171.0,2.851851851851852,36.29,-119.19,0.477
2.8793,52.0,5.138418079096045,1.0729483282674772,873.0,2.1488833746898264,37.6,-122.44,1.744
3.65,22.0,5.531481481481482,1.1334586466165413,1420.0,2.6296296296296298,37.96,-121.98,4.25
3.4801,27.0,6.252615844544096,1.0493273542600896,1891.0,2.82660687593423,34.04,-117.98,2.915
3.4115,47.0,4.023076923076923,1.0099255583126552,317.0,3.321719457013575,34.03,-118.31,1.384
1.7016,37.0,5.031073446327683,0.9198113207547168,890.0,4.117924528301887,38.87,-119.15,0.815
2.5417,30.0,5.086021505376344,1.1720430107526882,242.0,2.6021505376344085,38.01,-120.37,1.982
1.9906,29.0,6.870967741935484,1.9903225806451608,890.0,2.870967741935484,38.87,-122.72,0.967
3.65,52.0,5.658008658008658,1.0606060606060606,1553.0,3.255411255411256,32.84,-116.95,1.465
3.4919,16.0,3.974609375,1.0794044665012408,1543.0,2.1488833746898264,36.3,-119.75,2.581
3.5962,29.0,4.633540372670807,1.0937098844672657,707.0,3.644329896907216,37.77,-120.4,1.587
2.6343,24.0,5.531481481481482,1.0425925925925923,2158.0,3.211864406779661,37.96,-121.47,0.815
3.65,21.0,3.6946902654867255,1.102803738317757,242.0,2.647294589178357,34.04,-118.36,2.197
1.4577,24.0,3.873741994510522,1.023407022106632,1755.0,4.28169014084507,34.25,-118.27,2.205
3.9063,12.0,4.682678311499272,1.042212518195051,2054.0,2.98981077147016,32.9,-117.98,2.197
2.9485,41.0,4.5943012211668925,1.006012024048096,3171.0,3.947895791583168,33.73,-117.66,3.409
3.4286,29.0,4.192200557103064,1.0222841225626742,1310.0,2.849462365591398,38.87,-119.01,4.25
3.9336,17.0,5.553191489361702,1.0687397708674304,2039.0,3.337152209492635,34.04,-117.65,2.554
2.8793,29.0,3.327698309492848,1.023407022106632,1886.0,2.4525357607282183,34.25,-118.28,1.232
2.8793,38.0,3.9246575342465753,1.0359589041095891,1543.0,2.7749445676274944,36.71,-119.75,0.498
3.4286,5.0,4.28169014084507,1.1948356807511735,892.0,2.0938967136150235,32.75,-117.23,1.375
1.4577,29.0,3.327698309492848,1.023407022106632,1563.0,2.873741994510522,33.89,-118.23,2.901
3.4115,47.0,5.36734693877551,1.0081632653061223,785.0,3.204081632653061,34.04,-118.31,1.398
2.1875,18.0,5.251482799525504,1.0493273542600896,912.0,3.762645914396887,37.37,-122.08,0.966
3.0875,31.0,5.680890538033395,1.1057513914656771,1263.0,2.3432282003710574,32.77,-117.14,1.674
4.2287,12.0,3.8483935742971886,1.0602409638554218,2400.0,2.200803212851405,33.73,-117.98,2.198
4.105,13.0,5.390243902439025,1.1986062717770034,657.0,2.487084870848709,33.68,-117.91,3.615
4.2297,16.0,4.682678311499272,1.042212518195051,2742.0,2.98981077147016,33.89,-117.14,3.74
1.5917,25.0,4.863275039745628,1.0117994100294985,954.0,4.117924528301887,37.37,-120.67,0.859
4.375,31.0,5.492990654205608,1.02803738317757,873.0,2.483644859813084,36.62,-121.93,3.74
2.6343,18.0,4.696308724832215,1.0369127516778522,240.0,3.848993288590604,37.73,-120.93,0.85
3.4698,31.0,5.390243902439025,1.1986062717770034,693.0,3.341874578556979,37.77,-122.34,2.661
3.25,52.0,4.60932944606414,1.0223848396501458,1310.0,2.2638483965014577,37.75,-122.17,1.42
2.7457,42.0,4.881782945736434,1.0703812316715542,2294.0,3.164222873900293,33.74,-118.28,2.661
4.5987,29.0,4.930894308943089,0.926829268292683,654.0,2.658536585365854,32.79,-117.2,2.556
5.3668,27.0,6.1656441717791415,1.0772200772200773,1795.0,3.425233644859813,33.98,-117.14,1.56
6.1323,29.0,6.1656441717791415,1.1334586466165413,1972.0,3.706766917293233,34.17,-117.22,2.5
3.5417,22.0,5.01119104716227,1.0222841225626742,1392.0,4.466027178257394,34.04,-117.98,4.65
5.5061,45.0,6.923128792987188,1.1348617666891436,2503.0,2.9225,33.94,-118.35,1.505
2.8594,50.0,5.45136186770428,1.1361867704280155,1117.0,3.762645914396887,38.87,-121.13,0.658
4.5,28.0,4.061594202898551,1.0543478260869563,762.0,2.760869565217391,33.87,-117.91,4.056
4.2234,18.0,5.030651340996169,1.0153256704980842,1302.0,2.4942528735632186,33.89,-117.98,1.56
1.9602,38.0,3.974609375,1.1108647450110865,1125.0,4.856655290102389,40.55,-124.06,0.907
4.0767,31.0,3.7255570557056,1.1093585909370591,2742.0,2.581818181818182,37.39,-122.08,2.78
2.8594,31.0,5.492990654205608,1.02803738317757,1063.0,2.483644859813084,32.84,-121.95,3.375
3.4115,34.0,5.37218045112782,1.0192307692307692,381.0,2.4423076923076925,37.6,-122.39,1.42
7.1108,44.0,6.335051546391752,0.9896907216494846,707.0,3.644329896907216,33.98,-118.07,1.362
3.4286,52.0,4.021638330757342,1.185877466251298,1310.0,2.0938967136150235,37.6,-122.39,1.375
3.4193,36.0,5.586466165413534,1.0289855072463767,242.0,3.2481884057971016,33.72,-117.14,2.554
3.4286,31.0,5.658008658008658,1.0606060606060606,752.0,3.255411255411256,37.37,-121.02,0.981
2.933,18.0,5.36734693877551,1.0576395242451968,3171.0,4.070603337612323,36.79,-119.18,0.859
2.5504,29.0,3.725552050473186,1.1093585699263933,2742.0,2.883280757097792,33.92,-118.36,1.465
3.4801,15.0,5.923503325942351,1.1108647450110865,2503.0,2.7749445676274944,38.61,-120.67,0.458
5.3668,50.0,6.87905604719764,1.0483271375464684,1117.0,3.758364312267658,33.96,-118.03,1.181
3.4801,35.0,5.3580246913580245,1.0493273542600896,1886.0,2.846975088967972,33.98,-117.65,1.6
3.0221,38.0,4.962825278810409,1.0359589041095891,1010.0,3.758364312267658,36.53,-119.68,1.294
3.0221,34.0,3.6141479099678455,1.039348710990502,873.0,2.832797427652733,32.77,-119.75,1.384
3.6682,34.0,6.252615844544096,1.0606060606060606,2294.0,2.82660687593423,40.86,-124.46,0.477
5.3478,8.0,6.210344827586207,0.943103448275862,1959.0,3.377586206896552,36.83,-119.73,1.674
3.0,42.0,4.646983311938382,0.9006211180124224,1970.0,3.0,37.75,-122.39,2.539
1.6563,38.0,5.3580246913580245,1.0029542097488922,2300.0,2.781710914454277,36.53,-121.47,0.905
2.6471,16.0,3.725552050473186,0.928082191780822,303.0,2.5866141732283463,37.34,-121.97,0.713
2.2794,42.0,4.023076923076923,0.953846153846154,1886.0,2.4384615384615387,33.94,-117.34,3.375
3.1053,37.0,5.447674418604652,1.0445736434108528,2039.0,3.050387596899225,37.3,-122.22,2.581
3.4193,31.0,5.390243902439025,1.1986062717770034,956.0,3.3310104529616726,33.9,-118.35,3.4
3.7917,52.0,3.5660377358490565,0.9198113207547168,317.0,2.2638483965014577,33.98,-118.17,1.798
3.5518,24.0,5.492990654205608,1.021543985637343,1050.0,2.7720364741641337,33.73,-120.93,2.581
3.4919,25.0,3.974609375,0.9750889679715302,2400.0,2.846975088967972,37.6,-121.98,1.281
2.7457,33.0,3.6141479099678455,0.9887459807073956,1762.0,2.832797427652733,34.08,-118.12,2.519
3.25,36.0,4.021638330757342,1.0950226244343892,1392.0,2.0938967136150235,33.76,-118.36,1.644
4.2297,42.0,3.8483935742971886,1.015625,943.0,1.82421875,33.73,-118.17,2.041
2.5,29.0,4.061594202898551,1.0543478260869563,762.0,2.760869565217391,33.87,-116.91,1.438
4.375,34.0,4.532051282051282,1.0192307692307692,381.0,2.4423076923076925,37.6,-122.39,1.621
3.6682,50.0,5.447674418604652,1.0406976744186047,1117.0,2.1647286821705425,36.71,-119.01,0.477
3.4286,38.0,5.901162790697675,1.0116279069767442,1330.0,2.797945205479452,40.92,-119.38,0.514
2.8594,38.0,3.5660377358490565,1.0222841225626742,1574.0,4.117924528301887,34.08,-118.17,1.982
7.1108,24.0,6.335051546391752,1.0461538461538462,707.0,3.644329896907216,33.9,-118.02,1.846
4.2297,16.0,6.035962877030163,1.0417633410672853,2515.0,2.917633410672854,36.53,-122.1,1.388
3.4193,31.0,5.390243902439025,1.1986062717770034,956.0,3.3310104529616726,33.9,-117.15,2.25
1.8696,52.0,4.62962962962963,1.0462962962962965,480.0,2.8262548262548264,32.71,-117.14,0.725
3.5417,38.0,5.36734693877551,1.0289855072463767,1310.0,2.403022670025189,32.79,-117.79,0.725
4.2297,12.0,5.251482799525504,1.02020202020202,2400.0,3.2481884057971016,36.61,-119.19,1.504
4.2287,50.0,4.061594202898551,1.0794044665012408,1117.0,2.8262548262548264,36.53,-119.73,1.784
2.4281,14.0,5.649606299212598,1.0117994100294985,967.0,3.2813990461049283,38.35,-119.33,0.905
3.4193,22.0,4.537074148296593,1.006012024048096,1970.0,3.848993288590604,33.73,-117.91,2.78
1.4577,25.0,3.9716981132075473,1.1022044088176353,3382.0,2.858490566037736,34.04,-117.77,1.505
2.5504,52.0,7.757009345794392,1.102803738317757,810.0,3.425233644859813,37.34,-122.44,1.338
3.8233,16.0,5.839393939393939,1.02020202020202,2054.0,3.4444444444444446,34.06,-117.15,1.875
2.2679,25.0,3.9716981132075473,0.9622641509433962,1997.0,2.858490566037736,33.83,-118.27,1.982
3.4286,38.0,5.978021978021978,0.958021978021978,240.0,2.6296296296296298,40.55,-124.13,0.458
1.8696,42.0,4.62962962962963,1.0462962962962965,480.0,4.444444444444445,34.04,-118.1,5.00001
2.623,42.0,5.062730627306273,1.014760147601476,674.0,2.487084870848709,38.88,-122.39,2.186
2.7457,26.0,4.863275039745628,1.0406976744186047,1117.0,3.4081632653061,38.87,-122.28,1.621
1.7038,13.0,2.6158357771261,1.0703812316715542,2192.0,3.164222873900293,34.04,-117.98,2.205
3.4698,31.0,5.390243902439025,1.1986062717770034,956.0,3.3310104529616726,33.9,-118.35,2.198
4.2287,45.0,3.814946619217082,1.118532455315146,954.0,2.785276073619632,34.46,-118.46,2.111
1.6563,38.0,3.974609375,0.99288256227758,781.0,2.7793594306049823,40.55,-124.13,0.907
1.6953,19.0,3.1404199475065617,0.9566929133858268,1938.0,2.543307086614173,34.19,-119.18,1.869
3.9336,31.0,5.390243902439025,1.1986062717770034,732.0,2.403022670025189,33.9,-118.35,1.513
3.6908,38.0,4.962825278810409,1.0483271375464684,1011.0,3.758364312267658,33.92,-118.08,1.575
2.4281,30.0,4.633540372670807,1.0136054421768708,1010.0,3.877437325905293,36.3,-119.01,1.388
2.754,25.0,4.192200557103064,1.0222841225626742,1392.0,3.7543594306049823,34.03,-118.03,1.744
3.7917,38.0,6.0,1.0461538461538462,1030.0,2.641025641025641,37.37,-122.08,0.911
3.5417,12.0,4.930894308943089,0.926829268292683,2294.0,3.848993288590604,32.79,-117.2,2.78
3.2216,34.0,6.252615844544096,1.0359589041095891,1891.0,2.82660687593423,37.75,-122.44,0.815
3.65,18.0,4.863275039745628,1.0222841225626742,2503.0,3.458904109589041,38.03,-121.95,2.021
3.8201,45.0,4.537074148296593,1.006012024048096,1970.0,3.947895791583168,33.73,-117.91,1.744
3.5962,25.0,3.762645914396887,1.0602409638554218,1030.0,2.641025641025641,37.3,-117.98,4.65
2.7451,38.0,4.295285359801489,1.0794044665012408,2240.0,3.1404199475065617,33.73,-118.3,1.281
5.5061,30.0,5.086021505376344,1.02803738317757,242.0,2.6021505376344085,33.73,-117.03,1.621
3.8201,18.0,5.01119104716227,1.0222841225626742,2503.0,2.9353680430879714,34.04,-117.14,0.498
4.105,16.0,6.035962877030163,1.0417633410672853,2515.0,2.917633410672854,32.83,-116.95,1.869
3.4698,18.0,5.826196473551637,1.035264483627204,3795.0,3.403022670025189,34.25,-122.7,1.158
4.3667,12.0,5.062730627306273,1.014760147601476,2400.0,2.9397590361445785,37.73,-122.39,4.056
4.3667,31.0,5.586466165413534,1.1361867704280155,1117.0,3.758364312267658,33.51,-118.37,4.056
4.7933,52.0,5.01119104716227,1.0223820943245403,317.0,2.849462365591398,34.02,-118.12,2.041
2.8793,42.0,5.062730627306273,1.014760147601476,674.0,2.487084870848709,34.05,-118.36,1.465
1.658,16.0,5.649606299212598,1.0117994100294985,873.0,3.877437325905293,38.58,-121.3,0.658
7.1108,27.0,7.757009345794392,1.0289855072463767,707.0,3.2481884057971016,34.08,-117.61,4.25
3.2216,35.0,6.252615844544096,1.0493273542600896,1793.0,2.82660687593423,34.04,-124.06,1.294
1.9906,52.0,5.531481481481482,1.0462962962962965,416.0,2.849462365591398,38.87,-121.13,0.713
4.2287,32.0,3.8483935742971886,1.1057513914656771,1263.0,2.3432282003710574,37.6,-122.08,1.338
3.2216,13.0,3.873741994510522,1.054,2192.0,2.82660687593423,34.18,-117.76,1.338
3.65,16.0,5.826196473551637,1.035264483627204,1891.0,2.403022670025189,38.35,-121.47,1.51
8.1132,45.0,6.252615844544096,1.0117994100294985,943.0,2.82660687593423,34.18,-118.12,2.718
3.725,52.0,5.492990654205608,1.102803738317757,1063.0,2.483644859813084,34.05,-121.93,2.027
5.6874,14.0,7.757009345794392,1.0118110236220472,1063.0,3.425233644859813,33.16,-117.98,2.915
4.2234,42.0,4.682678311499272,1.042212518195051,908.0,2.98981077147016,40.86,-122.17,1.181
3.6682,33.0,3.83011583011583,1.0945454545454545,873.0,2.8262548262548264,37.75,-122.17,2.819
1.23,27.0,5.311643835616438,0.9547325102880658,781.0,3.458904109589041,37.43,-120.87,0.911
2.4281,18.0,6.0,1.0118110236220472,654.0,2.5866141732283463,36.29,-119.15,0.514
2.4281,18.0,5.649606299212598,1.0118110236220472,657.0,2.5866141732283463,36.79,-119.75,0.967
2.5504,16.0,5.680890538033395,1.102803738317757,1565.0,3.425233644859813,32.83,-117.23,0.713
3.65,31.0,3.9716981132075473,1.0406976744186047,1167.0,2.858490566037736,37.43,-121.3,2.78
3.5518,28.0,4.863275039745628,1.1361867704280155,892.0,2.851851851851802,34.06,-118.28,1.181
2.8347,42.0,5.062730627306273,1.014760147601476,733.0,2.487084870848709,34.04,-118.28,1.846
1.8696,42.0,5.062730627306273,1.014760147601476,781.0,2.487084870848709,33.68,-118.36,2.021
3.25,18.0,5.626506024096385,1.9903225806451608,1167.0,2.9397590361445785,37.48,-121.02,1.744
2.4281,41.0,5.649606299212598,1.0117994100294985,873.0,2.483644859813084,34.18,-118.23,3.375
3.5417,15.0,5.039383561643835,1.1934931506849316,1565.0,2.870967741935484,38.88,-122.72,0.988
3.4698,31.0,5.390243902439025,1.1986062717770034,956.0,3.3310104529616726,33.9,-118.35,2.819
1.6563,38.0,5.447674418604652,1.0445736434108528,781.0,3.050387596899225,37.3,-122.22,0.905
3.5096,20.0,4.151458137347131,1.118532455315146,4818.0,4.532455315145814,33.76,-117.91,1.384
1.9906,29.0,8.970967741935484,1.9903225806451608,890.0,2.870967741935484,38.88,-122.72,0.948
2.8594,32.0,6.142857142857143,1.0729483282674772,1846.0,3.762645914285714,38.46,-122.91,0.498
2.6343,52.0,3.83011583011583,1.0950226244343892,242.0,2.849462365591398,36.83,-121.97,0.514
1.7038,31.0,2.6158357771261,1.0703812316715542,781.0,3.164222873900293,32.77,-117.14,1.674
3.4919,24.0,4.881782945736434,1.0794044665012408,1793.0,4.147849462365591,33.89,-118.09,1.181
5.0839,45.0,6.221719457013575,1.0223820943245403,2515.0,3.0316742081447963,34.08,-118.02,2.205
2.4281,34.0,5.062730627306273,1.006012024048096,762.0,2.760869565217391,33.87,-117.91,1.846
3.9336,28.0,4.863275039745628,1.1589825119236885,956.0,3.337152209492635,34.04,-118.27,1.294
1.6563,52.0,3.814946619217082,1.0425925925925923,781.0,2.7720364741641337,34.28,-118.36,2.027
3.5518,42.0,5.586466165413534,1.1334586466165413,1125.0,3.706766917293233,33.73,-117.22,1.982
3.5518,13.0,2.6158357771261,1.0703812316715542,4956.0,3.644329896907216,33.89,-117.14,1.431
2.8793,42.0,5.062730627306273,1.014760147601476,674.0,2.487084870848709,33.68,-117.91,2.915
3.25,26.0,4.646983311938382,0.978021978021978,2300.0,3.211864706770428,34.2,-119.19,1.281
3.4286,31.0,6.879056079056079,1.0606060606060606,679.0,3.255411255411256,32.84,-116.95,4.65
1.7038,34.0,5.390243902439025,1.1986062717770034,2158.0,3.164222873900293,33.94,-118.27,2.186
3.1053,38.0,5.447674418604652,1.0445736434108515,1574.0,2.200803212851405,33.73,-117.76,0.905
4.5987,45.0,6.87905604719764,1.0118110236220472,943.0,3.0290697674418605,33.73,-118.23,1.869
3.4115,4.0,3.974609375,1.0359589041095891,934.0,1.797945205479452,33.73,-118.1,5.00001
5.5061,12.0,4.682678311499272,1.042212518195051,4956.0,2.98981077147016,32.9,-117.14,2.197
2.5417,16.0,5.086021505376344,1.1720430107526882,242.0,2.6021505376344085,38.01,-120.37,1.42
3.4698,25.0,5.390243902439025,1.1986062717770034,956.0,3.3310104529616726,33.9,-118.35,2.041
3.65,22.0,5.531481481481482,1.0425925925925923,1420.0,2.6296296296298,36.62,-121.98,2.786
3.8347,52.0,5.835365853658536,1.1097560975609757,1635.0,4.7682926829268295,34.04,-117.76,2.915
2.4281,18.0,5.492990654205608,1.0118110236220472,657.0,2.5866141732283463,36.29,-119.15,0.804
5.0839,38.0,6.1656441717791415,1.0461538461538462,707.0,3.644329896907216,34.17,-118.27,1.982
3.0875,31.0,5.680890538033395,1.1057513914656771,1263.0,2.3432282003710574,32.77,-117.09,2.151
1.6563,31.0,3.814946619217082,0.99288256227758,781.0,2.7793594306049823,38.61,-121.47,0.498
3.4698,37.0,4.594301118811881,1.0111881188118812,1030.0,3.4444444444444446,37.75,-122.28,2.901
3.8201,25.0,4.192200557103064,1.0222841225626742,2240.0,2.849462365591398,33.87,-117.87,1.438
3.4286,34.0,5.649606299212598,1.0117994100294985,863.0,2.5866141732283463,33.73,-117.22,2.718
1.6471,26.0,3.866666666666666,0.928082191780822,416.0,3.466666666666667,34.06,-118.17,0.713
4.3667,38.0,5.01119104716227,1.0223820943245403,1310.0,3.877437325905293,37.34,-122.39,2.5
3.25,42.0,2.647294589178357,1.0118110236220472,654.0,3.377586206896552,33.9,-118.27,2.901
5.3478,34.0,6.252615844544096,1.0493273542600896,1891.0,2.82660687593423,37.34,-124.06,2.145
3.0875,33.0,5.680890538033395,1.1057513914656771,1167.0,2.3432282003710574,32.77,-117.09,2.111
5.3478,45.0,6.210344827586207,0.943103448275862,1959.0,3.377586206896552,34.03,-118.28,1.621
3.1053,38.0,4.633540372670807,1.0445736434108528,2039.0,3.050387596899225,37.77,-122.08,1.982
2.7321,21.0,3.9716981132075473,0.926829268292683,2300.0,2.6373626373626373,34.04,-118.27,3.409
3.4286,38.0,5.835365853658536,1.1934931506849316,1137.0,3.3587223587223587,36.71,-119.46,0.966
2.0388,34.0,5.586466165413534,1.1334586466165413,1972.0,3.706766917293233,34.11,-117.22,1.6
4.5987,16.0,7.757009345794392,1.102803738317757,733.0,3.425233644859813,36.79,-119.01,0.477
3.4193,34.0,4.537074148296593,1.006012024048096,1970.0,3.947895791583168,33.73,-117.14,2.554
4.0167,50.0,5.01179941002953,1.0117994100294985,1117.0,3.0316742081447963,34.18,-118.23,1.426
2.7457,42.0,3.138181818181818,1.0772200772200773,732.0,3.138181818181818,33.73,-118.27,1.982
6.2028,42.0,6.726190476190476,1.1022044088176353,1793.0,3.2481884057971016,33.94,-117.15,1.505
1.23,47.0,5.36734693877551,1.0081632653061223,785.0,3.204081632653061,34.03,-118.31,1.42
3.4801,19.0,3.977154724818276,1.185877466251298,381.0,1.3603322949117342,33.76,-122.44,1.362
2.7451,42.0,4.295285359801489,1.0794044665012408,866.0,2.1488833746898264,33.73,-118.3,0.905
3.7813,16.0,3.327698309492848,1.023407022106632,1886.0,2.4525357607282183,34.25,-118.27,2.25
3.6682,22.0,4.0986666666666665,1.042212518195051,2300.0,3.211864406779661,38.61,-121.95,2.111
5.7376,38.0,6.163636363636364,1.02020202020202,1167.0,3.4444444444444446,37.78,-122.72,2.915
2.5917,36.0,5.586466165413534,1.020979020979021,1959.0,2.586466165413,38.61,-122.59,0.859
2.8594,12.0,5.193548387096774,1.0099255583126552,2400.0,3.877437325905293,38.61,-121.3,0.498
4.5987,29.0,6.87905604719764,1.0461538461538462,943.0,2.7749445676274944,37.39,-122.22,1.575
3.5518,14.0,4.696308724832215,1.0369127516778522,672.0,2.9397590361445785,37.78,-122.14,0.85
2.6471,16.0,4.646983311938382,1.0524781341107872,1137.0,2.641025641025641,37.34,-121.97,1.744
6.2028,24.0,6.210344827586207,1.0425925925925923,1704.0,3.444444444444445,34.19,-118.43,2.197
4.2234,16.0,4.682678311499272,1.042212518195051,2054.0,2.98981077147016,37.75,-122.14,2.198
2.1875,18.0,4.537074148296593,1.0445736434108528,1938.0,2.846975088967972,37.8,-122.16,3.375
2.9602,42.0,4.3720136518771335,1.0029542097488922,4818.0,2.5866141732283463,36.53,-119.38,2.519
6.2028,52.0,6.326530612244898,1.0153256704980842,1167.0,2.4525357607282183,34.2,-118.37,1.513
4.2297,18.0,6.2274881516587675,1.2274881516587677,1795.0,2.6021505376344085,34.07,-118.31,2.25
3.4801,38.0,5.826196473551637,1.185877466251298,954.0,1.3603322949117342,37.43,-122.08,5.00001
2.8793,38.0,5.138418079096045,1.0310734463276836,1846.0,2.849462365591398,37.75,-122.72,1.232
2.0388,31.0,5.586466165413534,1.1334586466165413,1972.0,3.706766917293233,37.34,-121.97,0.804
4.1346,17.0,5.390243902439025,1.1348617666891436,1795.0,3.341874578556979,34.46,-117.23,4.056
3.3409,42.0,3.974609375,1.0937098844672657,781.0,2.846975088967972,34.04,-119.01,1.158
6.2028,11.0,5.901162790697675,1.0136054421768708,1563.0,3.0290697674418605,36.3,-119.33,3.74
2.2679,38.0,4.682678311499272,1.1334586466165413,1423.0,3.706766917293233,38.58,-122.79,0.658
3.4801,18.0,3.8483935742971886,1.0602409638554218,2192.0,2.200803212851405,34.05,-117.91,2.25
3.725,29.0,4.881782945736434,1.1093585699263933,752.0,2.881782945736434,33.16,-118.12,1.674
3.2216,29.0,3.327698309492848,1.023407022106632,1886.0,2.1647286821705425,34.25,-118.28,2.041
2.7457,29.0,6.0,1.021543985637343,2400.0,2.846975088967972,37.6,-122.39,2.547
4.2287,29.0,1.006012024048096,1.0075187969924813,781.0,2.526315789473684,38.87,-122.28,2.145
6.2473,38.0,3.725552050473186,1.1093585699263933,2742.0,2.6462585034013606,33.96,-118.26,2.151
2.8347,42.0,5.062730627306273,1.014760147601476,954.0,2.8262548262548264,37.3,-122.41,1.982
3.5417,52.0,5.251482799525504,0.9622641509433962,781.0,2.846975088967972,33.89,-117.26,2.145
3.2216,33.0,6.252615844544096,1.0493273542600896,1891.0,2.82660687593423,37.37,-121.98,2.394
2.8793,34.0,5.45136186770428,1.020979020979021,1420.0,4.466027178257394,40.55,-124.13,0.514
3.5962,15.0,5.923503325942351,1.1108647450110865,2503.0,2.7749445676274944,40.5,-120.67,2.556
6.1064,27.0,6.233817701453105,1.120481927710843,1997.0,2.6155878467635403,37.51,-122.22,2.186
8.1132,45.0,7.757009345794392,1.0794044665012408,733.0,2.1488833746898264,37.51,-122.22,4.466
1.7038,26.0,4.863275039745628,1.023407022106632,1886.0,2.4525357607282183,34.25,-118.28,3.74
3.4286,15.0,5.901162790697675,1.0116279069767442,1010.0,3.0290697674418605,36.06,-119.01,0.498
3.7813,41.0,3.977154724818276,1.102803738317757,825.0,2.785276073619632,32.77,-117.66,1.338
3.0917,48.0,6.059139784946237,1.010752688172043,530.0,2.849462365591398,38.87,-121.13,1.875
2.8793,24.0,4.192200557103064,1.0222841225626742,1392.0,3.877437325905293,37.34,-120.67,0.859
3.65,35.0,5.649606299212598,1.1108647450110865,1574.0,2.7749445676274944,33.73,-118.27,2.111
4.2297,26.0,5.626506024096385,1.120481927710843,244.0,2.9397590361445785,37.48,-121.02,2.554
2.9485,14.0,3.0916030534351147,1.0116279069767442,1565.0,2.7793594306049823,37.39,-120.97,2.145
3.9063,34.0,4.633540372670807,1.0192307692307692,387.0,2.4037267080745344,37.51,-122.39,0.967
4.8036,26.0,4.6335406779661,1.0445736434108528,381.0,2.403022670025189,37.6,-122.08,3.409
3.7813,38.0,5.835365853658536,1.1589825119236885,1564.0,3.35365853658536,33.83,-117.98,0.981
2.788,27.0,5.251482799525504,0.9601769911504424,1795.0,3.425233644859813,33.96,-118.18,2.145
6.9135,52.0,6.1656441717791415,0.8773006134969326,908.0,2.7749445676274944,34.17,-118.12,1.575
4.105,52.0,5.531481481481482,1.0462962962962965,1117.0,2.62962962962963,33.73,-117.14,2.786
